window_idx,true_label,original_xgboost_score,counterfactual_perfect_score,improvement,reduction_pct
2219,1,0.99996,0.999999,3.9e-05,0.0
2220,0,0.000577,0.999999,0.999422,173207.05
2221,0,0.000185,0.999999,0.999814,540410.79
2222,1,0.999817,0.999999,0.000182,0.02
2223,1,0.999921,0.999999,7.8e-05,0.01
2224,0,0.000283,0.999999,0.999716,353244.05
2225,1,0.999963,0.999999,3.6e-05,0.0
2226,1,0.999749,0.999999,0.00025,0.03
2227,1,0.999968,0.999999,3.1e-05,0.0
2228,1,0.99917,0.999999,0.000829,0.08
2229,1,0.999447,0.999999,0.000552,0.06
2230,0,0.004199,0.999999,0.9958,23715.11
2231,0,8.8e-05,0.999999,0.999911,1136133.39
2232,0,0.003329,0.999999,0.99667,29938.93
2233,0,0.001373,0.999999,0.998626,72732.61
2234,1,0.995662,0.999999,0.004337,0.44
2235,1,0.999956,0.999999,4.3e-05,0.0
2236,1,0.99968,0.999999,0.000319,0.03
2237,1,0.999889,0.999999,0.00011,0.01
2238,0,5.9e-05,0.999999,0.99994,1694526.35
2239,0,0.001612,0.999999,0.998387,61934.29
2240,1,0.999633,0.999999,0.000366,0.04
2241,0,0.000858,0.999999,0.999141,116448.64
2242,0,0.001359,0.999999,0.99864,73482.9
2243,1,0.999413,0.999999,0.000586,0.06
2244,1,0.999821,0.999999,0.000178,0.02
2245,1,0.999677,0.999999,0.000322,0.03
2246,1,0.999254,0.999999,0.000745,0.07
2247,0,0.000194,0.999999,0.999805,515336.84
2248,0,9.6e-05,0.999999,0.999903,1041457.14
2249,0,0.000419,0.999999,0.99958,238557.55
2250,1,0.99992,0.999999,7.9e-05,0.01
2251,1,0.999751,0.999999,0.000248,0.02
2252,1,0.999796,0.999999,0.000203,0.02
2253,0,2.9e-05,0.999999,0.99997,3446983.8
2254,0,0.000921,0.999999,0.999078,108476.35
2255,1,0.999956,0.999999,4.3e-05,0.0
2256,0,0.000103,0.999999,0.999896,970678.57
2257,1,0.999934,0.999999,6.5e-05,0.01
2258,1,0.999884,0.999999,0.000115,0.01
2259,0,0.004567,0.999999,0.995432,21796.14
2260,0,0.000145,0.999999,0.999854,689506.93
2261,1,0.999238,0.999999,0.000761,0.08
2262,1,0.997646,0.999999,0.002352,0.24
2263,1,0.999852,0.999999,0.000147,0.01
2264,0,8e-05,0.999999,0.999919,1249742.53
2265,0,5.9e-05,0.999999,0.99994,1694526.35
2266,1,0.9999,0.999999,9.9e-05,0.01
2267,0,0.002365,0.999999,0.997634,42183.08
2268,0,4.3e-05,0.999999,0.999956,2324938.39
2269,0,3.5e-05,0.999999,0.999964,2856223.94
2270,0,0.00031,0.999999,0.999689,322469.92
2271,1,0.999933,0.999999,6.6e-05,0.01
2272,0,3.3e-05,0.999999,0.999966,3029282.04
2273,0,0.000193,0.999999,0.999806,518007.36
2274,0,0.002434,0.999999,0.997565,40984.42
2275,0,0.000115,0.999999,0.999884,869388.75
2276,0,0.001175,0.999999,0.998824,85005.57
2277,0,6.5e-05,0.999999,0.999934,1538123.37
2278,1,0.993983,0.999999,0.006016,0.61
2279,1,0.999954,0.999999,4.5e-05,0.0
2280,0,0.000257,0.999999,0.999742,388989.53
2281,1,0.999787,0.999999,0.000212,0.02
2282,1,0.999851,0.999999,0.000148,0.01
2283,0,0.260925,0.999999,0.739074,283.25
2284,1,0.999937,0.999999,6.2e-05,0.01
2285,1,0.999838,0.999999,0.000161,0.02
2286,0,0.001099,0.999999,0.9989,90890.89
2287,1,0.999915,0.999999,8.4e-05,0.01
2288,0,0.000312,0.999999,0.999687,320402.23
2289,1,0.991812,0.999999,0.008187,0.83
2290,0,0.000238,0.999999,0.999761,420050.0
2291,1,0.999752,0.999999,0.000247,0.02
2292,0,0.000187,0.999999,0.999812,534630.23
2293,0,8.3e-05,0.999999,0.999916,1204572.94
2294,1,0.999885,0.999999,0.000114,0.01
2295,1,0.999963,0.999999,3.6e-05,0.0
2296,0,0.000101,0.999999,0.999898,989900.01
2297,0,2.3e-05,0.999999,0.999976,4345832.25
2298,1,0.999726,0.999999,0.000273,0.03
2299,0,0.000146,0.999999,0.999853,684783.92
2300,1,0.999884,0.999999,0.000115,0.01
2301,0,0.001006,0.999999,0.998993,99302.49
2302,0,0.000654,0.999999,0.999345,152802.71
2303,1,0.999955,0.999999,4.4e-05,0.0
2304,0,0.000284,0.999999,0.999715,351999.93
2305,1,0.999318,0.999999,0.000681,0.07
2306,0,9e-05,0.999999,0.999909,1110886.57
2307,1,0.999805,0.999999,0.000194,0.02
2308,0,0.012905,0.999999,0.987094,7648.92
2309,1,0.999511,0.999999,0.000488,0.05
2310,0,5.7e-05,0.999999,0.999942,1753976.5
2311,0,0.000243,0.999999,0.999756,411405.29
2312,0,0.546684,0.999999,0.453315,82.92
2313,0,0.000713,0.999999,0.999286,140150.35
2314,1,0.999937,0.999999,6.2e-05,0.01
2315,0,0.005706,0.999999,0.994293,17425.36
2316,0,0.000129,0.999999,0.99987,775032.94
2317,1,0.999926,0.999999,7.3e-05,0.01
2318,0,0.000227,0.999999,0.999772,440408.79
2319,0,0.000174,0.999999,0.999825,574579.05
2320,0,0.000156,0.999999,0.999843,640883.92
2321,1,0.999928,0.999999,7.1e-05,0.01
2322,0,8.1e-05,0.999999,0.999918,1234314.28
2323,0,0.000768,0.999999,0.999231,130106.51
2324,1,0.999973,0.999999,2.6e-05,0.0
2325,0,2.4e-05,0.999999,0.999975,4164827.16
2326,0,0.002043,0.999999,0.997956,48847.34
2327,1,0.960458,0.999999,0.039541,4.12
2328,1,0.999617,0.999999,0.000382,0.04
2329,0,0.000173,0.999999,0.999826,577900.7
2330,1,0.99867,0.999999,0.001329,0.13
2331,1,0.996325,0.999999,0.003674,0.37
2332,1,0.999955,0.999999,4.4e-05,0.0
2333,0,0.006414,0.999999,0.993585,15490.86
2334,1,0.999888,0.999999,0.000111,0.01
2335,0,0.016948,0.999999,0.983051,5800.39
2336,1,0.999837,0.999999,0.000162,0.02
2337,0,4.2e-05,0.999999,0.999957,2380283.27
2338,0,0.001314,0.999999,0.998685,76002.85
2339,1,0.999086,0.999999,0.000913,0.09
2340,0,5.9e-05,0.999999,0.99994,1694526.35
2341,1,0.999958,0.999999,4.1e-05,0.0
2342,0,0.002607,0.999999,0.997392,38258.08
2343,0,5.9e-05,0.999999,0.99994,1694526.35
2344,0,0.000243,0.999999,0.999756,411405.29
2345,0,0.000188,0.999999,0.999811,531786.08
2346,1,0.999912,0.999999,8.7e-05,0.01
2347,1,0.999785,0.999999,0.000214,0.02
2348,0,0.004142,0.999999,0.995857,24042.84
2349,0,8.7e-05,0.999999,0.999912,1149192.05
2350,1,0.999768,0.999999,0.000231,0.02
2351,0,0.000641,0.999999,0.999358,155903.65
2352,1,0.99996,0.999999,3.9e-05,0.0
2353,0,0.001074,0.999999,0.998925,93008.91
2354,1,0.999934,0.999999,6.5e-05,0.01
2355,0,0.000116,0.999999,0.999883,861893.8
2356,1,0.999594,0.999999,0.000405,0.04
2357,0,0.000134,0.999999,0.999865,746112.23
2358,0,0.0005,0.999999,0.999499,199895.8
2359,1,0.999969,0.999999,3e-05,0.0
2360,0,9.7e-05,0.999999,0.999902,1030720.54
2361,1,0.999861,0.999999,0.000138,0.01
2362,1,0.999939,0.999999,6e-05,0.01
2363,0,0.000557,0.999999,0.999442,179429.81
2364,0,0.000654,0.999999,0.999345,152802.71
2365,1,0.999782,0.999999,0.000216,0.02
2366,0,0.000337,0.999999,0.999662,296626.81
2367,1,0.999955,0.999999,4.4e-05,0.0
2368,1,0.998534,0.999999,0.001465,0.15
2369,0,5.9e-05,0.999999,0.99994,1694526.35
2370,1,0.999925,0.999999,7.4e-05,0.01
2371,1,0.999952,0.999999,4.7e-05,0.0
2372,0,5.2e-05,0.999999,0.999947,1922605.27
2373,0,4.7e-05,0.999999,0.999952,2127104.87
2374,1,0.999928,0.999999,7e-05,0.01
2375,0,8.5e-05,0.999999,0.999914,1176231.03
2376,1,0.999759,0.999999,0.00024,0.02
2377,1,0.998517,0.999999,0.001482,0.15
2378,0,0.000194,0.999999,0.999805,515336.84
2379,1,0.993771,0.999999,0.006228,0.63
2380,0,0.001765,0.999999,0.998234,56556.85
2381,0,0.00436,0.999999,0.995639,22835.7
2382,1,0.999948,0.999999,5.1e-05,0.01
2383,0,0.000155,0.999999,0.999844,645019.03
2384,1,0.99951,0.999999,0.000489,0.05
2385,0,1.5e-05,0.999999,0.999984,6662118.59
2386,0,0.000414,0.999999,0.999585,241439.82
2387,1,0.999612,0.999999,0.000387,0.04
2388,0,5.3e-05,0.999999,0.999946,1886334.65
2389,1,0.999947,0.999999,5.2e-05,0.01
2390,0,0.002381,0.999999,0.997618,41898.94
2391,0,0.016463,0.999999,0.983536,5974.22
2392,1,0.998629,0.999999,0.00137,0.14
2393,0,4.1e-05,0.999999,0.999958,2438327.24
2394,1,0.999979,0.999999,2e-05,0.0
2395,1,0.999979,0.999999,2e-05,0.0
2396,1,0.999928,0.999999,7.1e-05,0.01
2397,1,0.994052,0.999999,0.005947,0.6
2398,0,0.000332,0.999999,0.999667,301095.45
2399,1,0.997034,0.999999,0.002965,0.3
2400,1,0.999903,0.999999,9.6e-05,0.01
2401,0,3.3e-05,0.999999,0.999966,3029282.04
2402,0,0.000322,0.999999,0.999677,310449.05
2403,1,0.999919,0.999999,8e-05,0.01
2404,1,0.999934,0.999999,6.5e-05,0.01
2405,1,0.999904,0.999999,9.5e-05,0.01
2406,1,0.99801,0.999999,0.001989,0.2
2407,1,0.999246,0.999999,0.000752,0.08
2408,0,0.000153,0.999999,0.999846,653451.41
2409,0,0.000901,0.999999,0.999098,110886.45
2410,1,0.993239,0.999999,0.00676,0.68
2411,0,0.000482,0.999999,0.999517,207364.37
2412,1,0.999831,0.999999,0.000168,0.02
2413,1,0.999961,0.999999,3.8e-05,0.0
2414,1,0.999847,0.999999,0.000152,0.02
2415,1,0.999968,0.999999,3.1e-05,0.0
2416,0,8.9e-05,0.999999,0.99991,1123368.16
2417,0,0.000414,0.999999,0.999585,241439.82
2418,0,9.8e-05,0.999999,0.999901,1020203.04
2419,0,0.0001,0.999999,0.999899,999799.02
2420,1,0.999065,0.999999,0.000934,0.09
2421,1,0.999853,0.999999,0.000146,0.01
2422,0,0.00044,0.999999,0.999559,227167.34
2423,0,0.000235,0.999999,0.999764,425413.39
2424,1,0.999976,0.999999,2.3e-05,0.0
2425,0,4.9e-05,0.999999,0.99995,2040297.9
2426,0,0.000112,0.999999,0.999887,892676.55
2427,0,0.000384,0.999999,0.999615,260309.63
2428,0,0.000365,0.999999,0.999634,273864.83
2429,1,0.99985,0.999999,0.000149,0.01
2430,1,0.999749,0.999999,0.00025,0.03
2431,0,0.000604,0.999999,0.999395,165460.01
2432,1,0.225245,0.999999,0.774754,343.96
2433,1,0.999862,0.999999,0.000137,0.01
2434,0,0.000193,0.999999,0.999806,518007.36
2435,0,0.000762,0.999999,0.999237,131131.74
2436,1,0.999841,0.999999,0.000158,0.02
2437,0,0.003022,0.999999,0.996977,32990.53
2438,1,0.999779,0.999999,0.00022,0.02
2439,0,0.000167,0.999999,0.999832,598665.95
2440,1,0.999705,0.999999,0.000294,0.03
2441,1,0.999924,0.999999,7.5e-05,0.01
2442,0,0.000139,0.999999,0.99986,719271.99
2443,0,6.8e-05,0.999999,0.999931,1470270.55
2444,0,0.000435,0.999999,0.999564,229779.55
2445,1,0.999147,0.999999,0.000852,0.09
2446,1,0.999798,0.999999,0.000201,0.02
2447,1,0.999963,0.999999,3.6e-05,0.0
2448,1,0.992179,0.999999,0.00782,0.79
2449,0,0.000105,0.999999,0.999894,952189.32
2450,0,0.000162,0.999999,0.999837,617145.24
2451,0,0.000893,0.999999,0.999106,111880.72
2452,0,0.001114,0.999999,0.998885,89665.71
2453,1,0.998023,0.999999,0.001976,0.2
2454,1,0.999958,0.999999,4e-05,0.0
2455,1,0.999965,0.999999,3.4e-05,0.0
2456,0,0.000283,0.999999,0.999716,353244.05
2457,1,0.99166,0.999999,0.008339,0.84
2458,1,0.999952,0.999999,4.7e-05,0.0
2459,0,0.000575,0.999999,0.999424,173809.85
2460,1,0.999936,0.999999,6.3e-05,0.01
2461,0,0.000369,0.999999,0.99963,270895.1
2462,0,0.00018,0.999999,0.999819,555424.14
2463,0,0.014629,0.999999,0.98537,6735.73
2464,0,0.00012,0.999999,0.999879,833163.07
2465,1,0.999178,0.999999,0.000821,0.08
2466,0,0.000531,0.999999,0.999468,188220.18
2467,0,0.000865,0.999999,0.999134,115505.49
2468,0,0.000473,0.999999,0.999526,211311.81
2469,1,0.999899,0.999999,0.0001,0.01
2470,1,0.999937,0.999999,6.2e-05,0.01
2471,1,0.999936,0.999999,6.3e-05,0.01
2472,1,0.999953,0.999999,4.6e-05,0.0
2473,1,0.999937,0.999999,6.2e-05,0.01
2474,1,0.999972,0.999999,2.7e-05,0.0
2475,0,0.000175,0.999999,0.999824,571295.35
2476,0,0.001369,0.999999,0.99863,72945.41
2477,0,0.014007,0.999999,0.985992,7039.28
2478,0,0.001398,0.999999,0.998601,71430.18
2479,0,2.2e-05,0.999999,0.999977,4543284.87
2480,0,0.000851,0.999999,0.999148,117407.32
2481,0,0.000132,0.999999,0.999867,757417.62
2482,0,0.003052,0.999999,0.996947,32665.26
2483,1,0.99993,0.999999,6.8e-05,0.01
2484,0,0.000184,0.999999,0.999815,543348.19
2485,1,0.999839,0.999999,0.00016,0.02
2486,0,0.000159,0.999999,0.99984,628790.64
2487,1,0.999946,0.999999,5.3e-05,0.01
2488,1,0.999929,0.999999,7e-05,0.01
2489,0,5.2e-05,0.999999,0.999947,1922605.27
2490,1,0.99997,0.999999,2.9e-05,0.0
2491,0,0.000492,0.999999,0.999507,203147.7
2492,0,0.000161,0.999999,0.999838,620978.82
2493,0,0.002157,0.999999,0.997842,46260.43
2494,1,0.999966,0.999999,3.3e-05,0.0
2495,1,0.996367,0.999999,0.003632,0.36
2496,0,0.060878,0.999999,0.939121,1542.63
2497,1,0.999968,0.999999,3.1e-05,0.0
2498,0,0.0002,0.999999,0.999799,499874.51
2499,0,0.00029,0.999999,0.999709,344715.35
2500,0,0.001476,0.999999,0.998523,67650.15
2501,0,4.4e-05,0.999999,0.999955,2272108.61
2502,0,0.003506,0.999999,0.996493,28422.42
2503,1,0.999199,0.999999,0.0008,0.08
2504,0,8.1e-05,0.999999,0.999918,1234314.28
2505,0,0.001369,0.999999,0.99863,72945.41
2506,0,0.000201,0.999999,0.999798,497387.19
2507,0,0.001622,0.999999,0.998377,61551.84
2508,1,0.999948,0.999999,5.1e-05,0.01
2509,0,0.000159,0.999999,0.99984,628790.64
2510,1,0.999938,0.999999,6.1e-05,0.01
2511,1,0.994318,0.999999,0.005681,0.57
2512,1,0.999644,0.999999,0.000354,0.04
2513,0,0.000541,0.999999,0.999458,184739.28
2514,0,7.5e-05,0.999999,0.999924,1333054.26
2515,0,4.9e-05,0.999999,0.99995,2040297.9
2516,1,0.999844,0.999999,0.000155,0.02
2517,0,0.000118,0.999999,0.999881,847284.98
2518,0,0.000227,0.999999,0.999772,440408.79
2519,1,0.996937,0.999999,0.003062,0.31
2520,0,0.000433,0.999999,0.999566,230841.32
2521,0,0.000184,0.999999,0.999815,543348.19
2522,1,0.999695,0.999999,0.000304,0.03
2523,0,0.000338,0.999999,0.999661,295748.94
2524,1,0.999422,0.999999,0.000577,0.06
2525,0,0.000431,0.999999,0.999568,231912.95
2526,0,0.009568,0.999999,0.990431,10351.48
2527,1,0.795104,0.999999,0.204894,25.77
2528,0,8.3e-05,0.999999,0.999916,1204572.94
2529,1,0.999735,0.999999,0.000264,0.03
2530,1,0.999914,0.999999,8.5e-05,0.01
2531,0,0.001659,0.999999,0.99834,60176.85
2532,0,0.015631,0.999999,0.984368,6297.53
2533,1,0.999901,0.999999,9.8e-05,0.01
2534,1,0.999936,0.999999,6.3e-05,0.01
2535,1,0.999949,0.999999,5e-05,0.01
2536,1,0.999698,0.999999,0.000301,0.03
2537,0,0.000132,0.999999,0.999867,757417.62
2538,0,0.000548,0.999999,0.999451,182378.24
2539,0,7.2e-05,0.999999,0.999927,1388594.64
2540,0,0.000253,0.999999,0.999746,395140.9
2541,1,0.999634,0.999999,0.000365,0.04
2542,0,7.6e-05,0.999999,0.999923,1315515.06
2543,1,0.999958,0.999999,4.1e-05,0.0
2544,1,0.999889,0.999999,0.00011,0.01
2545,0,0.000104,0.999999,0.999895,961345.06
2546,1,0.999523,0.999999,0.000476,0.05
2547,0,8e-05,0.999999,0.999919,1249742.53
2548,0,0.001909,0.999999,0.99809,52283.12
2549,1,0.999696,0.999999,0.000303,0.03
2550,1,0.992968,0.999999,0.007031,0.71
2551,0,0.000115,0.999999,0.999884,869388.75
2552,0,0.00052,0.999999,0.999479,192203.8
2553,0,4.1e-05,0.999999,0.999958,2438327.24
2554,1,0.999968,0.999999,3.1e-05,0.0
2555,1,0.846836,0.999999,0.153163,18.09
2556,1,0.972567,0.999999,0.027432,2.82
2557,1,0.999857,0.999999,0.000142,0.01
2558,1,0.999939,0.999999,6e-05,0.01
2559,0,0.000382,0.999999,0.999617,261672.99
2560,1,0.999931,0.999999,6.8e-05,0.01
2561,0,0.000268,0.999999,0.999731,373020.04
2562,1,0.997534,0.999999,0.002465,0.25
2563,0,0.006012,0.999999,0.993987,16533.36
2564,0,8.1e-05,0.999999,0.999918,1234314.28
2565,1,0.999961,0.999999,3.8e-05,0.0
2566,0,4.5e-05,0.999999,0.999954,2221626.31
2567,1,0.999894,0.999999,0.000105,0.01
2568,0,9.4e-05,0.999999,0.999905,1063615.57
2569,1,0.994919,0.999999,0.00508,0.51
2570,0,0.002312,0.999999,0.997687,43152.37
2571,0,0.000148,0.999999,0.999851,675529.36
2572,0,0.000468,0.999999,0.999531,213570.44
2573,0,0.00071,0.999999,0.999289,140742.95
2574,0,0.000128,0.999999,0.999871,781088.2
2575,1,0.999937,0.999999,6.2e-05,0.01
2576,0,0.000669,0.999999,0.99933,149374.45
2577,0,0.000103,0.999999,0.999896,970678.57
2578,0,0.000351,0.999999,0.999648,284791.89
2579,0,0.000163,0.999999,0.999836,613358.69
2580,0,0.000302,0.999999,0.999697,331014.54
2581,0,0.002583,0.999999,0.997416,38614.48
2582,0,0.000363,0.999999,0.999636,275374.23
2583,1,0.999844,0.999999,0.000155,0.02
2584,1,0.999912,0.999999,8.7e-05,0.01
2585,1,0.999863,0.999999,0.000136,0.01
2586,1,0.999246,0.999999,0.000753,0.08
2587,1,0.999913,0.999999,8.6e-05,0.01
2588,0,0.000302,0.999999,0.999697,331014.54
2589,1,0.9995,0.999999,0.000498,0.05
2590,1,0.999963,0.999999,3.6e-05,0.0
2591,1,0.999888,0.999999,0.000111,0.01
2592,1,0.999906,0.999999,9.3e-05,0.01
2593,1,0.999947,0.999999,5.2e-05,0.01
2594,0,0.000331,0.999999,0.999668,302005.38
2595,0,0.004365,0.999999,0.995634,22809.43
2596,0,0.001564,0.999999,0.998435,63838.15
2597,0,8.2e-05,0.999999,0.999917,1219262.29
2598,0,0.000526,0.999999,0.999473,190010.27
2599,0,0.000237,0.999999,0.999762,421822.71
2600,0,0.044251,0.999999,0.955748,2159.83
2601,1,0.999964,0.999999,3.5e-05,0.0
2602,1,0.999966,0.999999,3.3e-05,0.0
2603,0,5.1e-05,0.999999,0.999948,1960297.98
2604,0,0.029443,0.999999,0.970556,3296.39
2605,1,0.999794,0.999999,0.000205,0.02
2606,1,0.939176,0.999999,0.060823,6.48
2607,1,0.999397,0.999999,0.000602,0.06
2608,0,5.7e-05,0.999999,0.999942,1753976.5
2609,0,0.000415,0.999999,0.999584,240857.81
2610,1,0.999756,0.999999,0.000243,0.02
2611,0,0.000195,0.999999,0.999804,512693.71
2612,1,0.99983,0.999999,0.000169,0.02
2613,0,0.000183,0.999999,0.999816,546317.69
2614,0,5.4e-05,0.999999,0.999945,1851407.15
2615,1,0.999943,0.999999,5.6e-05,0.01
2616,0,4.3e-05,0.999999,0.999956,2324938.39
2617,0,5.1e-05,0.999999,0.999948,1960297.98
2618,1,0.999066,0.999999,0.000933,0.09
2619,1,0.999572,0.999999,0.000427,0.04
2620,0,0.152505,0.999999,0.847494,555.72
2621,0,0.0002,0.999999,0.999799,499874.51
2622,1,0.999901,0.999999,9.8e-05,0.01
2623,0,8.3e-05,0.999999,0.999916,1204572.94
2624,0,0.000344,0.999999,0.999655,290588.94
2625,0,0.001398,0.999999,0.998601,71430.18
2626,1,0.999821,0.999999,0.000178,0.02
2627,1,0.999883,0.999999,0.000116,0.01
2628,1,0.999761,0.999999,0.000238,0.02
2629,0,0.000586,0.999999,0.999413,170545.38
2630,0,0.000422,0.999999,0.999577,236860.97
2631,1,0.999905,0.999999,9.4e-05,0.01
2632,1,0.999961,0.999999,3.8e-05,0.0
2633,1,0.999811,0.999999,0.000188,0.02
2634,0,0.000747,0.999999,0.999252,133766.88
2635,0,0.000329,0.999999,0.99967,303841.83
2636,1,0.999875,0.999999,0.000124,0.01
2637,0,0.000121,0.999999,0.999878,826277.17
2638,0,0.000987,0.999999,0.999012,101216.0
2639,0,0.00034,0.999999,0.999659,294008.71
2640,0,8.8e-05,0.999999,0.999911,1136133.39
2641,1,0.999234,0.999999,0.000765,0.08
2642,0,0.001605,0.999999,0.998394,62204.85
2643,0,0.00017,0.999999,0.999829,588100.11
2644,1,0.99251,0.999999,0.007489,0.75
2645,0,2.7e-05,0.999999,0.999972,3702228.8
2646,1,0.999891,0.999999,0.000108,0.01
2647,1,0.999924,0.999999,7.5e-05,0.01
2648,0,6.3e-05,0.999999,0.999936,1586948.1
2649,1,0.999908,0.999999,9.1e-05,0.01
2650,1,0.999792,0.999999,0.000207,0.02
2651,1,0.999942,0.999999,5.7e-05,0.01
2652,1,0.999888,0.999999,0.000111,0.01
2653,0,0.000106,0.999999,0.999893,943206.3
2654,1,0.999947,0.999999,5.2e-05,0.01
2655,0,0.000106,0.999999,0.999893,943206.3
2656,0,0.000795,0.999999,0.999204,125684.46
2657,1,0.998237,0.999999,0.001762,0.18
2658,0,0.003545,0.999999,0.996454,28108.64
2659,0,0.009182,0.999999,0.990817,10790.85
2660,1,0.999943,0.999999,5.6e-05,0.01
2661,0,2.8e-05,0.999999,0.999971,3570049.98
2662,0,0.771374,0.999999,0.228625,29.64
2663,0,0.000134,0.999999,0.999865,746112.23
2664,0,0.004972,0.999999,0.995027,20012.57
2665,1,0.999976,0.999999,2.3e-05,0.0
2666,1,0.999887,0.999999,0.000112,0.01
2667,1,0.999768,0.999999,0.000231,0.02
2668,1,0.999968,0.999999,3.1e-05,0.0
2669,0,4.2e-05,0.999999,0.999957,2380283.27
2670,1,0.999705,0.999999,0.000294,0.03
2671,0,0.000172,0.999999,0.999827,581260.97
2672,1,0.999884,0.999999,0.000115,0.01
2673,1,0.999888,0.999999,0.000111,0.01
2674,1,0.999102,0.999999,0.000897,0.09
2675,0,8.5e-05,0.999999,0.999914,1176231.03
2676,1,0.99965,0.999999,0.000348,0.03
2677,0,0.000124,0.999999,0.999875,806285.78
2678,0,0.000159,0.999999,0.99984,628790.64
2679,1,0.999045,0.999999,0.000954,0.1
2680,0,0.000145,0.999999,0.999854,689506.93
2681,1,0.99996,0.999999,3.9e-05,0.0
2682,1,0.999935,0.999999,6.4e-05,0.01
2683,1,0.999764,0.999999,0.000235,0.02
2684,0,4.8e-05,0.999999,0.999951,2082797.33
2685,1,0.999338,0.999999,0.000661,0.07
2686,1,0.995682,0.999999,0.004317,0.43
2687,1,0.999965,0.999999,3.4e-05,0.0
2688,0,0.000112,0.999999,0.999887,892676.55
2689,0,0.000137,0.999999,0.999862,729773.01
2690,1,0.999718,0.999999,0.000281,0.03
2691,0,0.000166,0.999999,0.999833,602272.75
2692,1,0.999822,0.999999,0.000177,0.02
2693,0,0.000597,0.999999,0.999402,167401.22
2694,0,6.6e-05,0.999999,0.999933,1514820.48
2695,1,0.999946,0.999999,5.3e-05,0.01
2696,1,0.999908,0.999999,9.1e-05,0.01
2697,1,0.999428,0.999999,0.000571,0.06
2698,1,0.999961,0.999999,3.8e-05,0.0
2699,1,0.969195,0.999999,0.030804,3.18
2700,0,0.000201,0.999999,0.999798,497387.19
2701,1,0.987198,0.999999,0.012801,1.3
2702,1,0.999205,0.999999,0.000794,0.08
2703,0,6.3e-05,0.999999,0.999936,1586948.1
2704,0,6.3e-05,0.999999,0.999936,1586948.1
2705,1,0.997661,0.999999,0.002338,0.23
2706,0,0.000181,0.999999,0.999818,552355.12
2707,1,0.999905,0.999999,9.4e-05,0.01
2708,1,0.999786,0.999999,0.000213,0.02
2709,1,0.999916,0.999999,8.3e-05,0.01
2710,0,7.9e-05,0.999999,0.99992,1265561.32
2711,1,0.986066,0.999999,0.013933,1.41
2712,1,0.999274,0.999999,0.000725,0.07
2713,0,0.000117,0.999999,0.999882,854526.96
2714,1,0.999902,0.999999,9.7e-05,0.01
2715,0,0.002777,0.999999,0.997222,35909.92
2716,1,0.99983,0.999999,0.000169,0.02
2717,0,0.000112,0.999999,0.999887,892676.55
2718,1,0.999946,0.999999,5.3e-05,0.01
2719,1,0.999636,0.999999,0.000363,0.04
2720,0,0.000911,0.999999,0.999088,109668.17
2721,1,0.999722,0.999999,0.000277,0.03
2722,0,0.006722,0.999999,0.993277,14776.49
2723,0,3.3e-05,0.999999,0.999966,3029282.04
2724,0,0.000274,0.999999,0.999725,364849.82
2725,0,0.000241,0.999999,0.999758,414820.13
2726,1,0.99992,0.999999,7.9e-05,0.01
2727,1,0.999858,0.999999,0.000141,0.01
2728,0,0.001057,0.999999,0.998942,94506.39
2729,0,0.000765,0.999999,0.999234,130617.12
2730,1,0.999985,0.999999,1.4e-05,0.0
2731,1,0.999736,0.999999,0.000263,0.03
2732,0,0.000208,0.999999,0.999791,480645.64
2733,1,0.999922,0.999999,7.6e-05,0.01
2734,1,0.999463,0.999999,0.000536,0.05
2735,0,6.5e-05,0.999999,0.999934,1538123.37
2736,0,0.000662,0.999999,0.999337,150954.97
2737,1,0.999928,0.999999,7e-05,0.01
2738,0,0.000155,0.999999,0.999844,645019.03
2739,0,0.000419,0.999999,0.99958,238557.55
2740,1,0.999793,0.999999,0.000206,0.02
2741,0,3.9e-05,0.999999,0.99996,2563342.73
2742,0,0.000173,0.999999,0.999826,577900.7
2743,0,0.000282,0.999999,0.999717,354497.0
2744,0,0.001943,0.999999,0.998056,51366.49
2745,1,0.999922,0.999999,7.7e-05,0.01
2746,0,0.000573,0.999999,0.999426,174416.85
2747,0,0.006321,0.999999,0.993678,15720.24
2748,0,4.3e-05,0.999999,0.999956,2324938.39
2749,0,6.3e-05,0.999999,0.999936,1586948.1
2750,0,0.009754,0.999999,0.990245,10152.18
2751,1,0.996012,0.999999,0.003987,0.4
2752,1,0.999985,0.999999,1.4e-05,0.0
2753,1,0.991359,0.999999,0.00864,0.87
2754,1,0.99988,0.999999,0.000119,0.01
2755,0,0.000117,0.999999,0.999882,854526.96
2756,0,0.000298,0.999999,0.999701,335458.88
2757,0,0.000296,0.999999,0.999703,337726.09
2758,0,0.000113,0.999999,0.999886,884776.57
2759,1,0.999856,0.999999,0.000143,0.01
2760,1,0.998099,0.999999,0.0019,0.19
2761,1,0.999773,0.999999,0.000226,0.02
2762,0,0.000199,0.999999,0.9998,502386.81
2763,0,0.000499,0.999999,0.9995,200296.59
2764,0,0.000174,0.999999,0.999825,574579.05
2765,0,0.001411,0.999999,0.998588,70771.15
2766,0,0.000177,0.999999,0.999822,564839.27
2767,0,0.016257,0.999999,0.983742,6051.19
